Unnamed: 0,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
11997,4,1620000,10.3,3187.0,2,2,326.0,6938.0,9.60661493985482,145.0248,-37.92875,3.82361137659427,6.106432782769824
11998,2,310000,14.0,3047.0,1,1,171.0,4294.0,20.159832973627,144.9212,-37.68489,3.8456049626256,2.2997547402732246
11999,3,374000,14.0,3047.0,1,2,635.0,4294.0,18.8996148384934,144.93345,-37.692479999999996,3.8451555854112,3.133683845234653
12000,5,600000,14.0,3047.0,3,2,502.8,4294.0,7.34705994258376,144.968339,-37.800379,3.8347453166052996,9.236663822952481
12001,3,820000,6.4,3012.0,1,2,905.4,962.0,4.53362236134179,145.030378,-37.810069,3.83532696067983,6.093424304745224
12002,2,510000,5.2,3056.0,1,0,0.0,11918.0,9.78995532470568,144.97154,-37.77002,3.838270141239,3.0279152287205466
12003,3,1925000,5.2,3056.0,1,4,479.0,11918.0,9.43403830106624,144.96669,-37.77694,3.8374386596691,4.1038367755990794
12004,2,890000,5.2,3056.0,1,0,138.0,11918.0,10.8957322443229,144.96968999999999,-37.75908,3.83933321468638,2.8922452884571164
12005,4,1500000,5.2,3056.0,1,1,318.0,11918.0,9.988967337271939,144.97141000000002,-37.767920000000004,3.83848011751773,5.0023981845051875
12006,3,950000,5.2,3056.0,1,0,230.0,11918.0,10.557369322363401,144.96017,-37.76811,3.83816320170641,3.9079455503575415
12007,3,1300000,4.0,3057.0,2,1,179.8,5533.0,8.227311228024071,144.97684099999998,-37.779517999999996,3.8375117883693797,5.462940943578126
12008,2,1010000,4.0,3057.0,1,0,121.5,5533.0,8.7054725720819,144.97671699999998,-37.779326,3.83749569666676,3.192194525810328
12009,1,312000,5.2,3055.0,1,1,406.0,7082.0,12.389869348709901,144.94226,-37.75847,3.838668780806,1.8297144639347585
12010,3,1010000,5.2,3055.0,2,4,413.0,7082.0,11.6866308150166,144.94442,-37.76545,3.83801649391176,4.683010201724292
12011,3,763000,5.2,3055.0,1,1,138.0,7082.0,12.841461677585,144.93388000000002,-37.75904,3.8383888997177897,3.6081073665596484
12012,3,1100000,10.8,3105.0,1,1,711.0,4480.0,8.576466645269731,145.09049,-37.77918,3.8404880677664304,4.28582876506748
12013,3,687000,12.1,3083.0,1,3,559.0,10175.0,16.2416121308089,145.06705,-37.69849,3.84808648834476,3.3040671870546836
12014,3,680000,12.1,3083.0,1,1,539.0,10175.0,17.8597828949495,145.05832,-37.68274,3.84946317597924,3.1952041895496834
12015,4,755000,12.1,3083.0,2,2,300.0,10175.0,18.201794648583,145.07818,-37.68223,3.8500423143747096,4.761473166944182
12016,3,1100000,2.4,3121.0,2,2,1212.0,438.0,2.5716577673175096,145.01038,-37.82982,3.83322944703411,12.188784592313326
12017,3,481000,14.8,3023.0,1,1,358.8,1686.0,6.67532982227144,145.012484,-37.820772999999996,3.83537077515807,4.851585578091159
12018,3,918000,10.4,3125.0,2,1,207.0,5678.0,6.698091502215849,145.10873,-37.85682,3.83309348223121,6.0536273207863225
12019,5,1523500,14.7,3151.0,2,2,577.0,4048.0,11.0456465684441,145.15851999999998,-37.859190000000005,3.83416866552084,6.710179671384439
12020,3,968000,14.7,3151.0,1,1,612.0,4048.0,10.9683706787341,145.15827,-37.85586,3.83449933510954,3.845628329519434
12021,4,1580000,14.7,3151.0,2,2,724.0,4048.0,9.658291173987358,145.14311,-37.85646,3.83403810076272,6.091987214777975
12022,3,1065000,14.7,3151.0,1,1,544.6,4048.0,9.273533652484911,145.13966100000002,-37.850162,3.83455477987748,4.135455811714733
12023,2,795000,7.7,3124.0,2,1,112.0,8920.0,1.7155175026444,145.05415,-37.84085,3.8332688087080498,17.065199272593173
12024,3,1775000,7.7,3124.0,1,3,715.0,8920.0,3.18930144069192,145.07099,-37.84361,3.83343423103663,7.941304720082214
12025,5,2361000,7.7,3124.0,3,2,844.0,8920.0,3.32034427463135,145.07198,-37.84753,3.83306334653807,15.349691398310965
12026,4,1900000,7.7,3124.0,2,4,336.0,8920.0,3.65753063428569,145.0707,-37.826,3.83521123037064,10.65363660957614
12027,4,2300000,8.4,3126.0,2,2,681.7,3265.0,3.87417468316903,145.074243,-37.826782,3.83527800686698,10.200972785830247
12028,3,1840000,3.5,3054.0,1,1,311.0,3106.0,8.57511051398722,144.97268,-37.78305,3.83697663370215,4.286144159177451
12029,2,920000,10.1,3163.0,1,1,431.0,7822.0,6.39527532051135,145.05524,-37.89785,3.8275321687114197,3.7227344792679817
12030,3,1550000,10.1,3163.0,2,2,557.0,7822.0,6.017087616471059,145.04741,-37.89584,3.82752856250185,6.415303646951698
12031,3,585000,14.8,3023.0,2,2,891.8,7719.0,10.3998108110825,144.97325,-37.766783000000004,3.8383124291687407,4.916297871124177
12032,3,500000,34.9,3201.0,2,2,509.0,8060.0,30.808154662761602,145.19083999999998,-38.09111,3.8116725923712904,3.358712468145336
12033,3,561000,34.9,3201.0,1,2,787.0,8060.0,31.8212210923735,145.1744,-38.10709,3.80964277251294,2.6618454593429544
12034,1,295000,8.7,3162.0,1,1,811.0,5051.0,6.241847845162019,145.01323,-37.89614,3.82659632353058,2.5147326307479494
12035,3,1237000,8.7,3162.0,2,2,0.0,5051.0,6.69754251793365,145.01283,-37.90034,3.82616171781045,6.053888230963185
12036,3,740000,11.7,3148.0,1,1,280.0,3582.0,7.55382228319113,145.10203,-37.884859999999996,3.83007961491741,4.554943512069735
12037,4,1120000,17.9,3192.0,2,2,806.0,9758.0,14.8584079171032,145.07566,-37.97245,3.8205504253741904,5.119575024999813
12038,5,1151000,17.9,3192.0,2,2,732.2,9758.0,3.08074288097646,145.04873,-37.819951,3.83562386477204,14.325021748367664
12039,3,1051000,17.9,3192.0,1,3,590.0,9758.0,12.722917330919199,145.06781,-37.954159999999995,3.82218470913333,3.6212639359386745
12040,2,760000,17.9,3192.0,1,2,211.1,9758.0,14.5597127215502,145.05681,-37.972570000000005,3.82004194080095,2.579196804229449
12041,3,1170000,17.9,3192.0,1,2,627.0,9758.0,12.934841194976801,145.06458,-37.95668,3.82184585163929,3.5978952636282964
12042,3,861000,17.9,3192.0,2,2,305.0,9758.0,14.205796333773199,145.06452,-37.96836,3.82066857773156,4.338524351221853
12043,2,535000,17.9,3192.0,1,2,215.0,9758.0,14.154738235176001,145.07535,-37.96597,3.8211943485179,2.606651488130934
12044,6,1361000,16.7,3168.0,3,4,726.0,5837.0,12.0512503788775,145.1315,-37.91945,3.82736300236422,8.32537712868875
12045,3,1462000,16.7,3168.0,1,1,816.0,5837.0,11.9849858914015,145.12937,-37.92027,3.82722406776112,3.708382009170973
12046,3,745000,17.5,3169.0,2,2,180.0,4734.0,13.948396025934802,145.13648,-37.93898,3.82552403886451,4.368627327005557
12047,2,908000,3.6,3068.0,1,1,192.2,2954.0,6.38172824663108,144.99721599999998,-37.793592,3.83652291188613,3.726993702658416
12048,2,421200,6.7,3058.0,1,1,350.6,11204.0,12.3927133475334,144.96347,-37.74631,3.84046731985193,2.74432143934749
12049,3,1100000,6.7,3058.0,1,0,532.0,11204.0,12.342043894107801,144.96206,-37.74751,3.8403078772613104,3.6650607735591736
12050,2,490000,6.7,3058.0,1,1,707.5,3445.0,8.515086390612801,144.985903,-37.780840000000005,3.83726462099242,3.2251508148769004
12051,3,365000,20.6,3064.0,1,1,320.0,15510.0,27.872299986682002,144.92841,-37.60608,3.8538558126771,2.7678350844348816
12052,4,600000,20.6,3064.0,2,2,560.0,15510.0,28.997832101819302,144.91439,-37.59943,3.8541645445157005,4.102941346057784
12053,3,440000,34.7,3977.0,1,3,5030.4,5462.0,32.1387851359853,145.398356,-37.808042,3.8448097022693597,2.6542281463974478
12054,3,567000,23.0,3136.0,1,1,420.0,11925.0,22.7146675225485,145.28741000000002,-37.80106,3.84347449515966,2.9491861470857157
12055,3,862000,23.0,3136.0,2,1,864.0,11925.0,21.2644886249924,145.26504,-37.78481,3.8445354098644398,3.766038778285254
12056,3,630000,23.0,3136.0,2,2,319.0,11925.0,14.7439970317894,145.080815,-37.74119,3.84469841429237,4.278568215773556
12057,4,820000,23.0,3136.0,2,2,841.0,2985.0,24.1257458155799,145.29265,-37.76917,3.84685842977222,4.340024271058239
12058,6,1350000,23.0,3136.0,4,4,4413.0,2985.0,22.881251770686397,145.28113000000002,-37.777,3.84575614792069,7.355754861776569
12059,5,1150000,23.0,3136.0,2,2,799.9,2985.0,13.4705337687974,145.08076499999999,-37.748816999999995,3.84418145657899,6.198064618309713
12060,4,859000,23.0,3136.0,2,3,660.0,2985.0,23.307354697096702,145.2804,-37.764359999999996,3.84702401947233,4.387591061873918
12061,4,1071500,24.7,3175.0,1,1,951.0,10894.0,8.62671546416021,144.9951,-37.7715,3.83874349708113,5.342762389170308
12062,4,1071500,24.7,3175.0,1,1,951.0,10894.0,22.1815245250803,145.21643999999998,-37.98121,3.82337582188666,3.7147340101144755
12063,4,750000,24.7,3175.0,2,1,811.0,8322.0,19.7866586162572,145.21249,-37.95187,3.8262275350331896,4.628299490446637
12064,2,1025000,14.8,3023.0,1,1,453.5,6388.0,10.453439460927699,145.004982,-37.76305,3.83918483414202,2.943314100209103
12065,4,1100000,22.2,3172.0,2,2,840.0,3940.0,17.2092619095016,145.12949,-37.97824,3.82138535119058,4.855302893512258
12066,3,980000,22.2,3172.0,2,2,702.0,3940.0,16.6120408411961,145.11887,-37.97658,3.8212727423059203,4.096940192288434
12067,4,1202000,12.4,3108.0,3,0,403.0,9028.0,9.46417565442051,145.10416,-37.777440000000006,3.8410268138868098,7.171522801302999
12068,4,1120000,12.4,3108.0,2,2,280.0,9028.0,10.4747390082286,145.13696000000002,-37.79423,3.8401883038760203,5.881527158847375
12069,4,885000,12.4,3108.0,2,2,493.0,9028.0,8.89675556988451,145.10453,-37.78457,3.8403117992344504,6.320901693262964
12070,3,890000,12.4,3108.0,2,2,368.7,9028.0,8.857638725239141,145.11148300000002,-37.791909999999994,3.83976084701682,5.278058894904044
12071,5,1550000,12.4,3108.0,2,2,842.9,9028.0,9.288953418158519,145.11520900000002,-37.790673,3.8399980632555497,7.231653098487679
12072,5,1500000,14.3,3109.0,3,2,365.0,10999.0,12.909591028339902,145.1569,-37.778209999999994,3.8423445684695,7.201287332669201
12073,3,1585400,14.3,3109.0,1,2,769.0,10999.0,9.648409031635039,145.109775,-37.822022,3.83643721101466,4.063158934896052
12074,4,1504000,14.3,3109.0,2,2,661.0,10999.0,13.5399759175844,145.16645,-37.77956,3.84246004982589,5.30214310228874
12075,3,850000,14.3,3109.0,2,1,236.0,10999.0,13.2555874714471,145.16973000000002,-37.789629999999995,3.84152292573386,4.454743891927268
12076,4,1400000,14.3,3109.0,2,2,661.4,10999.0,8.951116978537211,145.128759,-37.824507000000004,3.83624954737938,6.303333868429786
12077,4,1241000,14.3,3109.0,2,2,886.0,10999.0,15.7526062124679,145.17625,-37.755720000000004,3.84514584809931,5.011055990790562
12078,4,1125000,14.3,3109.0,3,2,284.0,10999.0,11.410969955908401,145.15141,-37.79773,3.84021500762083,6.620496196872038
12079,4,1171000,16.1,3111.0,2,2,644.7,4790.0,13.2899591412212,145.177146,-37.801459,3.84058348602329,5.340341543072791
12080,3,2270000,8.9,3084.0,1,2,1143.0,1651.0,8.45875175960266,145.05303,-37.76774,3.8406595152370797,4.313569407418896
12081,3,1875000,1.3,3002.0,1,0,118.0,3040.0,5.227780948945179,144.98803999999998,-37.81351,3.83429202948893,5.568569133273758
12082,2,1350000,1.3,3002.0,2,1,87.0,3040.0,4.84922280115351,144.9892,-37.81803,3.83386442921538,5.833691898894617
12083,3,1460000,7.2,3185.0,1,0,377.0,4898.0,5.37011409627545,145.01324,-37.88783,3.82743588112594,5.479575810285171
12084,2,550000,7.2,3185.0,1,1,1172.0,4898.0,5.20602129169009,145.01049,-37.885329999999996,3.82761586080945,4.186985526113626
12085,4,840000,18.0,3095.0,3,2,903.0,6990.0,18.939338322769,145.15628999999998,-37.7018,3.85011564434589,5.480032006759953
12086,4,1065000,18.0,3095.0,2,2,816.0,6990.0,16.185218678039597,145.14011000000002,-37.723079999999996,3.84751483707057,4.962292484237306
12087,4,880000,18.0,3095.0,2,2,484.6,6990.0,12.1528518916046,145.138969,-37.781799,3.8403535709939502,5.531594505736974
12088,4,977500,18.0,3095.0,2,3,1004.0,6990.0,19.3765758104415,145.1617,-37.69999,3.85044399216021,4.661001363002875
12089,3,755000,18.0,3095.0,2,2,214.0,6990.0,18.7175709467238,145.1573,-37.70479,3.84983711618603,3.930046777285301
12090,4,810000,18.0,3095.0,2,2,838.0,6990.0,19.580457902636102,145.15787,-37.695679999999996,3.85078263610048,4.64459970536707
12091,4,861000,18.0,3095.0,2,2,781.0,6990.0,18.721035788952197,145.16651000000002,-37.71021,3.84952801906964,4.7157581731749225
12092,2,810000,7.2,3184.0,1,1,0.0,8989.0,5.70966809677037,144.99549,-37.8835,3.8274048068420297,3.9650501268540914
12093,2,580000,7.2,3184.0,1,1,1617.0,8989.0,5.2413014443447,144.988171,-37.871340000000004,3.8284133379905403,4.1699149254893175
12094,2,1255000,7.2,3184.0,1,1,226.0,8989.0,5.826163020710161,144.99013,-37.88132,3.8274835723781497,3.9196081451617326
12095,2,550000,7.2,3184.0,1,1,605.0,8989.0,5.56571629682057,144.99251999999998,-37.879870000000004,3.82769317846128,4.024031164724858
12096,2,543000,7.2,3184.0,1,1,0.0,8989.0,6.276333038132759,144.9818,-37.88042,3.8273546069447004,3.7607841411723473
12097,4,1950000,7.2,3184.0,3,2,142.0,8989.0,5.361876906776001,144.98605,-37.871559999999995,3.82836223276781,9.598023273004975
12098,4,660000,19.6,3076.0,1,3,558.0,10926.0,21.7465402096259,145.03062,-37.64666,3.8524166552889403,3.7386247513077357
12099,3,547000,19.6,3076.0,1,2,533.3,10926.0,18.123265833636502,145.032208,-37.686394,3.84901137512331,3.1790526858266306
12100,4,680000,19.6,3076.0,2,2,594.3,10926.0,18.116943299087,145.02866,-37.686325,3.84904740837434,4.769153401524256
12101,3,568000,19.6,3076.0,2,2,420.0,10926.0,24.6345725535228,145.01051,-37.62145,3.8544636105200603,3.593128420954709
12102,4,680000,19.6,3076.0,2,2,656.0,10926.0,22.693586723864602,145.05577,-37.63878,3.8538913854274797,4.425094843366911
12103,2,350000,19.6,3076.0,1,1,194.6,10926.0,17.0589648142599,145.040546,-37.68861,3.84888041523842,2.435158480282163
12104,2,580000,7.5,3040.0,1,1,921.0,9264.0,15.33110451839,144.90668,-37.74904,3.83868516921225,2.530421049942339
12105,4,970000,7.5,3040.0,2,2,0.0,9264.0,16.139377667962698,144.89844,-37.74541,3.83883603330842,4.967352965197769
12106,3,1100000,7.5,3040.0,3,2,255.0,9264.0,14.6487637204853,144.92033,-37.7468,3.8392745875147,5.146676091038338
12107,2,485000,7.5,3040.0,1,1,1856.0,9264.0,14.0139102412359,144.91439,-37.76,3.8377751588983102,2.6165239927195074
12108,2,1195000,7.5,3040.0,1,1,337.0,9264.0,14.5801613252066,144.91194,-37.7545,3.83826934537605,2.5778459435757646
12109,4,1155000,7.5,3040.0,1,3,616.0,9264.0,14.689709154581001,144.90723,-37.75728,3.837861996415,4.284441694531078
12110,2,685000,8.2,3041.0,1,1,173.0,1308.0,16.594410108789898,144.90079,-37.73746,3.8397070179074104,2.4590933531902364
12111,2,506000,8.2,3041.0,1,1,2085.0,1308.0,8.09148899107028,145.025869,-37.779047999999996,3.8391987518412596,3.3038612479439626
12112,2,667000,5.7,3078.0,1,1,86.0,2970.0,6.93891885437744,145.01508,-37.78203,3.83820244703633,3.5659446208302454
12113,5,1018000,13.1,3060.0,2,2,737.0,5070.0,15.2372146973077,144.96403,-37.717290000000006,3.8434370549952,5.917632038662869
12114,5,1100000,24.8,3156.0,3,2,836.0,10788.0,20.2615154318259,145.26011,-37.8801,3.8347340688118603,6.122424342972189
12115,3,1394000,2.1,3065.0,2,1,60.0,5825.0,7.22757289896531,144.97596000000001,-37.79714,3.83563306641719,5.82077272152853
12116,3,1600000,3.6,3068.0,2,0,251.0,6244.0,8.78228604742159,144.98035,-37.77626,3.83786933910345,5.298812890592302
12117,2,620000,3.6,3068.0,1,2,0.0,6244.0,7.28343081033736,144.98238999999998,-37.791779999999996,3.8363472162464904,3.4789223732081638
12118,2,1270000,3.6,3068.0,1,0,183.0,6244.0,8.14089154024351,144.97991000000002,-37.78353,3.83711924216716,3.294270717617784
12119,1,240000,5.1,3011.0,1,1,1015.0,7570.0,14.0946377113799,144.89037,-37.78778,3.8343181314170898,1.7405623617704533
12120,3,855000,5.1,3011.0,2,2,0.0,7570.0,12.0676678962814,144.90642,-37.804429999999996,3.8330539569039903,4.622681269583225
12121,1,310000,5.1,3011.0,1,0,0.0,7570.0,12.7380619341313,144.89862,-37.80376,3.83291556183829,1.8097854728852967
12122,2,910000,5.1,3011.0,1,0,312.0,7570.0,14.089654544466699,144.88595,-37.79592,3.83337540136607,2.611192531142208
12123,3,1177000,15.4,3131.0,2,2,561.0,4385.0,11.401111737014599,145.16416,-37.837709999999994,3.83649433329871,4.730605266259657
12124,3,1131000,15.4,3131.0,1,2,697.0,4385.0,11.8865022508722,145.16982,-37.841879999999996,3.83622113911888,3.7207430638214047
12125,3,540000,45.9,3437.0,1,2,665.0,3376.0,13.516711507288802,144.8867,-37.8104,3.8319271946342797,3.5370964878932925
12126,3,780000,12.9,3043.0,2,2,441.0,3285.0,4.9375271324538,145.035438,-37.81044,3.8356242181151003,7.209706622525549
12127,5,691000,12.9,3043.0,2,3,551.0,3285.0,21.6456662447696,144.89302,-37.68329,3.84502043213318,5.241989096223063
12128,5,675000,12.9,3043.0,2,2,565.0,3285.0,21.6574701594977,144.89327,-37.68302,3.84505461611092,5.241059834134965
12129,5,660000,12.9,3043.0,2,1,536.0,3285.0,21.1940460738743,144.89853,-37.6852,3.8449717661044707,5.278183358370953
12130,3,1880000,10.1,3163.0,2,2,510.4,2403.0,4.8584275053827195,145.038396,-37.812335,3.83623867156756,7.283366530364426
12131,4,2305000,7.3,3146.0,1,3,632.0,10412.0,2.22668205787596,145.04674,-37.860240000000005,3.83110989259445,14.381941403135395
12132,2,1650000,7.3,3146.0,1,2,660.0,10412.0,2.74780752174603,145.0604,-37.85671,3.83182796391974,6.833926127524266
12133,2,760000,7.3,3146.0,1,2,147.9,10412.0,1.5564758094809898,145.05058200000002,-37.847792,3.83245817333009,15.613422051492538
12134,3,3056000,16.7,3150.0,2,2,1590.0,15321.0,12.7364353010812,145.17543999999998,-37.86957,3.83356452159346,4.524690765035667
12135,3,1900000,16.7,3150.0,1,0,738.0,15321.0,12.0881853480267,144.9593,-37.7516,3.83981870967058,3.6956242805750965
12136,3,1900000,16.7,3150.0,1,0,738.0,15321.0,11.6871029218651,145.15714,-37.88351,3.8316708245883198,3.7463466026610743
12137,5,2650000,16.7,3150.0,3,2,662.0,15321.0,11.3419846235131,145.15542,-37.87853,3.83212917713544,7.58517400778937
12138,3,895000,16.7,3150.0,2,2,436.9,15321.0,10.7808783968861,145.152041,-37.867315000000005,3.8331295506667,4.841892140189658
12139,6,1290000,16.7,3150.0,3,2,705.8,15321.0,10.748157733263302,145.153127,-37.866587,3.8333717992565,8.72656164477848
12140,5,1125000,16.7,3150.0,2,2,632.7,15321.0,10.6485700018473,145.151276,-37.866541,3.83345241457252,6.814036161574721
12141,3,655000,16.7,3150.0,2,2,0.0,15321.0,11.9553618371787,145.15072,-37.89873,3.8299626399090405,4.640101113933935
12142,3,1550000,16.7,3150.0,2,2,648.0,15321.0,10.84821998767,145.14727,-37.88255,3.8315073826867505,4.829245212663282
12143,3,1550000,16.7,3150.0,2,2,648.0,15321.0,40.978815093597,144.72672,-37.566140000000004,3.8525842687058103,3.1006609806776666
12144,4,1715000,16.7,3150.0,1,2,758.0,15321.0,11.811561214391999,145.16471,-37.869240000000005,3.8333145846074506,4.6628424299544475
12145,3,780000,11.2,3046.0,1,2,697.0,8870.0,17.9785882064552,144.94285,-37.69795,3.8448470009642404,3.1878718431756434
12146,2,422000,11.2,3046.0,1,1,136.0,8870.0,18.3341288100822,144.91109,-37.709720000000004,3.84280471984411,2.3748075132720534
12147,3,830000,11.2,3046.0,1,2,578.8,8870.0,6.3490405437735,145.062467,-37.812470000000005,3.83700132103363,4.983131474540023
12148,4,780000,11.2,3046.0,1,3,697.0,8870.0,17.757199130802398,144.93948,-37.70159,3.84438640386254,4.002002714420636
12149,4,945000,12.9,3043.0,2,4,474.0,1071.0,19.4786305115638,144.89551,-37.70626,3.8427441491147594,4.652755477313049
12150,4,1000000,16.1,3088.0,2,2,627.5,8524.0,7.664289837395849,145.103296,-37.824708,3.8357199201902,6.783708860453105
12151,5,1180000,16.1,3088.0,2,2,715.6,8524.0,7.969897695488981,145.094354,-37.815354,3.8371391365465404,7.765243409441978
12152,3,640000,16.1,3088.0,1,2,556.8,8524.0,13.214017754019402,145.086703,-37.744676,3.8437839238215097,3.568131598780815
12153,4,645000,20.4,3059.0,2,2,538.0,4864.0,24.4062248768711,144.9013,-37.6499,3.84865032842053,4.3243224278362185
12154,4,965000,20.4,3059.0,2,3,2375.5,4864.0,15.2322202440567,145.032969,-37.706676,3.84780222860229,5.072866611239273
12155,3,785000,11.2,3046.0,1,1,602.0,2606.0,17.3217887156627,144.94574,-37.70342,3.84436584267422,3.229471545157698
12156,3,810000,11.2,3046.0,1,2,634.0,2606.0,16.5457998216688,144.94332,-37.71236,3.8433903367490094,3.2822188853078633
12157,3,601000,32.3,3803.0,2,4,604.0,3728.0,27.489203730453703,145.2729,-38.00305,3.82266423352862,3.474243653038728
12158,3,970000,13.8,3188.0,2,2,0.0,5454.0,10.6925592082412,145.00224,-37.93538,3.82234842513769,4.858700894244916
12159,2,805000,13.8,3188.0,1,2,0.0,5454.0,10.5304599486809,145.00226999999998,-37.93387,3.82250136882949,2.9341364397262817
12160,3,2120000,13.8,3188.0,1,3,753.0,5454.0,10.6320864415993,145.01107,-37.93649,3.82246934284115,3.8962866969410026
12161,3,890000,13.8,3188.0,2,2,414.2,5454.0,3.5320467775426203,145.010262,-37.83325,3.8329551549151804,9.123647281510229
12162,3,2100000,13.8,3188.0,2,1,455.0,5454.0,10.8437358894095,145.00513,-37.93739,3.8222220874973196,4.8300828471606385
12163,2,762000,5.3,3122.0,1,1,1583.0,11308.0,3.0870854792633,145.01703999999998,-37.81857,3.83454583290695,6.1280936421508825
12164,4,2053000,5.3,3122.0,3,2,354.0,11308.0,2.85518751227026,145.03721000000002,-37.81691,3.8352475122901404,15.363186761795657
12165,4,7650000,5.3,3122.0,2,4,1690.0,11308.0,1.81958083760113,145.03052,-37.82652,3.83409629011603,23.079465854144736
12166,1,375000,5.3,3122.0,1,1,0.0,11308.0,2.0760454079162,145.02546,-37.825379999999996,3.8340780713901603,6.304437869318983
12167,2,525000,5.3,3122.0,1,1,0.0,11308.0,1.9058174137673203,145.02563,-37.827,3.83391836518889,10.711175997843801
12168,2,1080000,5.3,3122.0,2,2,6996.0,11308.0,1.94769050364885,145.02427,-37.82712,3.8338702497044403,13.81597380271574
12169,3,2225000,6.2,3123.0,1,2,616.0,6482.0,3.4182385648724,145.05688,-37.817240000000005,3.83573417838002,7.493409972813752
12170,5,2855000,6.2,3123.0,3,2,572.0,6482.0,2.9579389353591,145.05131,-37.819359999999996,3.8353718836067,16.98552733565903
12171,2,890000,6.2,3123.0,1,1,792.2,6482.0,2.37867228532691,145.0545,-37.827909999999996,3.8345893283557,7.971629237343364
12172,2,690000,6.2,3123.0,1,1,367.1,6482.0,3.1877740149848504,145.058646,-37.821301,3.83541357729779,5.9584395720802865
12173,4,3255000,6.2,3123.0,3,3,1116.0,6482.0,1.49663202430055,145.05178,-37.84283,3.83300561823733,39.97372382393629
12174,2,875000,18.7,3202.0,2,2,1422.1,1048.0,9.20004808419979,145.000263,-37.80012,3.83605610843569,4.150281281812891
12175,3,655000,21.3,3135.0,1,1,348.0,3794.0,19.0509763118051,145.24982,-37.82327,3.84022375643354,3.1252020711279784
12176,3,670000,21.3,3135.0,2,1,194.0,3794.0,18.1881583106896,145.24001,-37.82365,3.83992581361133,3.9689194688851064
12177,4,828000,8.9,3084.0,2,2,264.0,2890.0,11.716986943698098,145.08082,-37.743520000000004,3.8438603500680397,5.61368870153413
12178,4,1230000,8.9,3084.0,1,2,630.0,2890.0,10.9294853870073,145.07202,-37.74863,3.84310688891226,4.814174251942015
12179,3,590000,8.8,3081.0,1,2,290.0,2947.0,11.819928171870501,145.05048,-37.7368,3.8437408577303795,3.7292044268964224
12180,3,654500,8.8,3081.0,2,2,343.5,2947.0,5.1055333083143095,145.037175,-37.798274,3.8372192913617598,7.061736814616821
12181,3,710000,8.8,3081.0,1,2,387.9,2947.0,5.11337859948837,145.05427,-37.797115000000005,3.83738975777838,5.64407384286211
12182,2,640000,8.8,3081.0,1,1,550.8,2947.0,5.09274240758522,145.05898100000002,-37.798121,3.83741587811638,4.243571318398137
12183,3,1155000,16.0,3190.0,2,1,650.0,4794.0,12.346023827957803,145.03267,-37.95378,3.821297114543,4.580738261481578
12184,4,1220000,16.0,3190.0,1,2,633.0,4794.0,11.456914446326099,145.03564,-37.94578,3.82218101723037,4.721133636152323
12185,2,548000,16.0,3190.0,1,1,0.0,4794.0,11.9661348495962,145.03473,-37.95037,3.8216947555452,2.7830503885873954
12186,6,935000,18.0,3037.0,4,2,694.0,5556.0,31.6748422021724,144.73779,-37.681779999999996,3.8410550138555,6.663492800661231
12187,3,555000,18.4,3029.0,2,4,615.0,13830.0,29.6189057440226,144.69959,-37.86659,3.82129972622304,3.3977339608912236
12188,3,535000,18.4,3029.0,1,2,603.0,13830.0,30.6847928222049,144.68768,-37.8688,3.82076221057969,2.6901187717625197
12189,5,640000,18.4,3029.0,2,2,597.8,13830.0,12.3576214447731,145.02689099999998,-37.746168,3.84041249525413,6.410638658138354
12190,3,1093800,12.3,3166.0,1,2,501.0,768.0,9.64521504447547,145.10683999999998,-37.90805,3.8278634749083595,4.063752495041875
12191,4,1145000,12.3,3166.0,1,2,603.0,768.0,9.93095899198142,145.11146000000002,-37.90822,3.82796818209877,5.0150894585484895
12192,3,970000,7.8,3079.0,2,3,428.8,5549.0,6.834454615726969,145.04154599999998,-37.786198999999996,3.8387504970892,5.990148382125186
12193,2,1853000,7.8,3079.0,2,2,751.0,1554.0,7.6698456952859,145.05426,-37.775209999999994,3.8399325907122703,4.520863990359588
12194,3,550000,15.5,3038.0,1,4,802.0,3656.0,23.5098426489849,144.81411,-37.72343,3.83883729554815,2.9170470809464497
12195,4,1120000,11.7,3033.0,2,2,599.0,5629.0,18.6858351024,144.87143999999998,-37.73514,3.8391652979159505,4.718789585949947
12196,3,1001000,11.7,3033.0,1,2,605.0,5629.0,19.1316072956972,144.86882,-37.73137,3.83947945701415,3.1207298230735114
12197,3,690000,10.4,3042.0,1,2,650.0,1119.0,20.3757889657255,144.85682,-37.72529,3.8397801580849302,3.055500647067885
12198,2,1070000,3.4,3031.0,1,0,282.0,5263.0,10.624173731919301,144.92745,-37.79882,3.83417921511836,2.9231356685309833
12199,2,730000,3.4,3031.0,2,1,2135.0,5263.0,10.215508138342098,144.93499,-37.795609999999996,3.8347043479388194,3.9632999450801374
12200,1,392000,3.4,3031.0,1,1,0.0,5263.0,11.440893818243302,144.92306000000002,-37.78993,3.8349650290434503,1.8895377105130118
12201,2,1150000,3.4,3031.0,1,0,147.0,5263.0,10.992941738748,144.92844,-37.79067,3.83503229765442,2.8815290280042842
12202,4,1415000,3.4,3031.0,2,0,199.0,5263.0,10.930873349816101,144.92855,-37.7916,3.83494083341272,5.776702364991673
