,Unnamed: 0,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms,precio_div,is_train
16707,16707,5,1150000,17.2,3133.0,2,2,599.0,4181.0,14.3336684143823,145.19762,-37.84158,3.8369861934940297,6.053492009542669,1,False
16708,16708,3,1009000,8.9,3084.0,2,2,663.0,2698.0,12.418222792425599,145.0958,-37.7417,3.8444426191719,4.57013557444267,1,True
16710,16710,3,366000,44.2,3756.0,1,1,502.0,3988.0,48.4376588993315,144.97749,-37.40853,3.87551956732863,2.3736292479136627,0,True
16711,16711,3,1070000,14.7,3152.0,2,2,673.0,5424.0,17.224043575297802,145.22871,-37.86345,3.83559105152858,4.0448652717083835,1,True
16712,16712,4,1440000,14.7,3152.0,3,6,717.0,7082.0,18.9843535993584,145.24575,-37.87831,3.8345361765084,5.475612420863554,1,False
16713,16713,4,1060000,14.7,3152.0,2,3,729.0,7082.0,18.8709035564288,145.24839,-37.85728,3.83673602540912,4.702958421933568,1,True
16714,16714,5,1100000,14.5,3087.0,2,2,747.4,2329.0,14.833946191142301,145.07555,-37.71289,3.846842551711101,5.976486626805404,1,True
16715,16715,2,599500,14.5,3087.0,1,1,161.6,2329.0,15.119327967024901,145.08735,-37.71289,3.84715544207829,2.5433805605174307,0,True
16716,16716,2,640000,14.5,3087.0,1,1,1257.5,2329.0,10.879114955416801,145.06909,-37.749693,3.8427085285016,2.89409475321076,0,True
16717,16717,3,792000,14.5,3087.0,1,2,571.0,2329.0,14.9245727127682,145.08844,-37.71502,3.84696707041386,3.407439734778704,0,False
16718,16718,3,920000,14.5,3087.0,1,1,725.2,2329.0,15.3886085963972,145.08316000000005,-37.70934000000001,3.84740650459541,3.3692740714814864,1,True
16719,16719,4,920000,14.5,3087.0,2,2,966.0,1442.0,16.150496310063602,145.08357,-37.7023,3.84813579012421,4.966123288360767,1,True
16720,16720,3,615000,14.7,3030.0,1,1,646.0,16166.0,33.5235806057943,144.6592,-37.8933,3.81754030395875,2.6223482834647447,0,True
16721,16721,3,551000,14.7,3030.0,2,3,816.0,16166.0,34.1657027394274,144.65653,-37.91228,3.81555870551705,3.2603230543502564,0,False
16722,16722,3,470000,14.7,3030.0,1,2,640.0,16166.0,33.8966120636749,144.65337,-37.88537,3.8181854895438496,2.614112047401099,0,False
16723,16723,3,515000,14.7,3030.0,2,1,251.0,16166.0,31.799323870421095,144.68325,-37.90918,3.8165755629639,3.3279689005142683,0,False
16724,16724,4,603500,14.7,3030.0,2,4,650.0,16166.0,32.0064915464707,144.67918,-37.90336,3.81705421366338,3.9860804192381463,0,True
16725,16725,4,850000,6.4,3012.0,2,1,382.7,5058.0,15.6107923613595,144.86999,-37.79068,3.83348460519895,5.027546988969684,0,False
16726,16726,2,730000,6.4,3012.0,1,1,795.7,5058.0,5.143142378774098,145.04406699999996,-37.809857,3.83623215260104,4.218053411916132,0,False
16727,16727,4,1060000,6.4,3012.0,3,2,512.0,5058.0,15.9804374075901,144.86353,-37.79487,3.83288869627015,5.815940460926031,1,True
16728,16728,3,1500000,3.1,3003.0,2,1,862.0,2230.0,8.73745625325215,144.94473,-37.80947000000001,3.8335562492677098,5.311323129095406,1,False
16729,16729,3,1251000,3.1,3003.0,3,1,402.0,2230.0,8.720632739191071,144.94476,-37.80978,3.8335256116274703,6.379259771091263,1,True
16731,16731,3,950000,16.7,3150.0,2,2,651.0,7392.0,14.230746269939498,145.1719,-37.91057,3.82932517237277,4.335657309268511,1,True
16732,16732,4,1211000,16.7,3150.0,3,4,653.0,7392.0,14.141328392270301,145.17368000000005,-37.90667,3.82976610712574,6.084362955442799,1,False
16733,16733,3,555000,17.6,3027.0,2,2,265.0,1999.0,26.4066369292165,144.73516,-37.85504,3.823405285003,3.5168839761946478,0,True
16734,16734,3,1190000,6.8,3016.0,2,2,297.0,802.0,14.065979539226301,144.87578,-37.85537,3.8270866194148905,4.354755899611112,1,True
16735,16735,3,1425000,4.6,3181.0,1,1,188.0,4380.0,4.53825134280194,144.98485,-37.85277,3.83023091837136,6.089313067656764,1,True
16737,16737,2,1300000,4.6,3181.0,1,1,258.0,4380.0,3.91872419054768,144.99356,-37.85591,3.8301432986289305,5.057787772407421,1,True
16738,16738,3,2056000,4.6,3181.0,1,2,434.6,4380.0,4.2523664186547405,144.98924,-37.85536,3.83008482814587,6.363036562426176,1,False
16739,16739,3,547500,27.2,3024.0,2,1,548.3,5262.0,22.2926719840138,144.9212,-37.696173,3.845401524109779,3.7087527562125318,0,False
16740,16740,2,921000,6.3,3013.0,1,0,161.0,6543.0,12.5744074127207,144.89507,-37.81899,3.83127814888764,2.728543912597789,1,False
16741,16741,3,1190000,6.3,3013.0,1,2,515.0,6543.0,14.0790826056729,144.87725,-37.82067,3.8306367919976,3.4825781852217763,1,False
16742,16742,2,772000,6.3,3013.0,2,1,360.8,6543.0,4.42036951033866,145.057457,-37.804759,3.83681114174891,6.197144413085949,0,True
16743,16743,3,1000000,3.0,3067.0,1,2,196.0,4019.0,5.7608027868445095,144.99569,-37.80094,3.835769427956021,5.259815088416457,1,True
16745,16745,3,730000,10.4,3042.0,2,2,325.9,3464.0,18.8631144656288,144.88245,-37.72312,3.84068046333389,3.9196828752462425,0,True
16746,16746,2,590000,10.4,3042.0,1,1,203.7,3464.0,19.0605824050797,144.88731,-37.7169,3.84144269544952,2.343500698070487,0,False
16747,16747,3,506000,14.0,3021.0,1,2,544.0,1899.0,25.491649848655896,144.77008999999995,-37.74965,3.83500482785933,2.844145226384747,0,False
16748,16748,3,502000,14.0,3021.0,1,2,542.1,1899.0,25.2319160121241,144.77612,-37.74485,3.83565228103966,2.8531683317454664,0,False
16749,16749,4,2550000,3.0,3206.0,2,1,152.0,3280.0,6.877563140538241,144.95681000000005,-37.84663,3.83011142603714,7.164738713875527,1,False
16750,16750,1,341000,5.7,3078.0,1,1,254.3,2211.0,7.08955339983235,145.02152,-37.77956,3.83862384845139,2.3512292656763307,0,True
16753,16753,5,1201000,9.4,3025.0,3,4,666.0,5132.0,16.138440559832198,144.85203,-37.83095,3.82892922329468,6.6232755628119895,1,True
16754,16754,3,720000,9.4,3025.0,2,2,332.0,5132.0,15.9870400792575,144.8533,-37.83685,3.8283657334054,4.153624066501093,0,False
16755,16755,3,880000,9.4,3025.0,1,2,563.0,5132.0,16.4575415428706,144.84787,-37.83879,3.82802594903272,3.288486705418715,1,False
16757,16757,1,440000,6.3,3143.0,1,1,111.2,4836.0,2.33193430332511,145.0187,-37.85926,3.830468424369629,5.4389754816338645,0,True
16758,16758,2,750000,6.3,3143.0,1,1,1112.1,4836.0,2.53010661483514,145.02252,-37.86318,3.83017274301841,7.4416053125458275,0,False
16759,16759,2,1460000,6.3,3143.0,1,1,181.0,4836.0,2.1635758417635502,145.01506,-37.8542,3.8308842876087694,8.950625035683657,1,True
16762,16762,2,692500,4.3,3032.0,1,1,1018.3,6567.0,5.590636299500071,145.012236,-37.806272,3.8358427683016,4.013586042151997,0,True
16764,16764,4,1920000,10.2,3147.0,3,2,391.0,3052.0,5.23808857670868,145.08597,-37.86664,3.83149838485802,9.733404306907184,1,True
16765,16765,3,1575000,10.2,3147.0,1,2,787.0,2894.0,5.96944014655473,145.09702,-37.86394,3.83206343555372,5.155080266511762,1,False
16766,16766,3,940000,10.2,3147.0,2,2,328.2,2894.0,6.0772021237417,145.09791299999995,-37.864277,3.83201974709453,6.379962378162968,1,True
16767,16767,4,1362000,21.5,3195.0,2,3,549.0,2824.0,20.171270810024897,145.09933999999996,-38.01695,3.81670123458089,4.598641104418885,1,True
16768,16768,3,950000,9.5,3034.0,2,2,351.8,4502.0,7.150219972424999,145.05921,-37.804324,3.8376987194158594,5.852612013083353,1,True
16770,16770,1,500000,7.9,3103.0,1,1,363.8,5682.0,5.862574709978841,145.08884,-37.81172,3.83713938429672,2.6038669839224418,0,True
16771,16771,5,2562000,7.9,3103.0,3,2,671.0,5682.0,4.9497792213905,145.07341,-37.81016,3.83688960850734,11.51765509035772,1,True
16772,16772,3,2200000,7.9,3103.0,1,1,658.8,5682.0,5.23351360205376,145.08295,-37.81493,3.83665790205086,5.564881700225705,1,True
16773,16773,6,2100000,7.9,3103.0,3,2,845.0,5682.0,6.745920657205911,145.09698999999995,-37.80708,3.83782587811595,10.855913658339182,1,False
16774,16774,3,1900000,9.7,3104.0,1,1,912.0,7809.0,6.57021253740271,145.07655,-37.79351,3.83866304029448,4.892491064353981,1,True
16775,16775,4,2000000,9.7,3104.0,3,4,958.0,7809.0,7.2293025497698,145.07683,-37.78662,3.83937039089498,8.148096064008973,1,True
16776,16776,4,2400000,9.7,3104.0,2,2,746.0,7809.0,6.27443017036564,145.07296000000005,-37.79483,3.83843398687069,7.5228101921051955,1,False
16777,16777,5,2600000,9.7,3104.0,4,2,708.0,7809.0,7.49368067720555,145.08468,-37.78787,3.83945112545375,10.289298690789368,1,True
16778,16778,3,2321000,9.7,3104.0,1,2,923.0,7809.0,6.922614400684768,145.09319,-37.80081,3.83836192928141,4.760373839990696,1,True
16779,16779,3,1890000,9.7,3104.0,2,1,632.0,7809.0,6.926908087736501,145.07899,-37.79094,3.838988657069661,5.948560948873283,1,True
16780,16780,2,425000,23.2,3153.0,1,1,593.4,5030.0,19.6535172255948,145.25804,-37.84543,3.83819235241877,2.3193958296835957,0,True
16782,16782,2,600000,8.8,3081.0,1,1,438.0,790.0,10.1812083389207,145.03335,-37.75084,3.84185755866624,2.976783102494472,0,True
16783,16783,4,1895000,11.4,3204.0,2,2,557.0,6795.0,8.324763788377581,145.02873,-37.91741,3.8248585544213096,6.519103715919358,1,False
16784,16784,2,1110000,11.4,3204.0,1,2,468.2,6795.0,8.04483532500494,145.0342,-37.91504000000001,3.82524190927927,3.313023912668877,1,True
16785,16785,2,870000,11.4,3204.0,2,1,166.8,6795.0,9.18798247049016,145.0344,-37.92534000000001,3.8242082997805698,4.152737011375284,1,True
16786,16786,4,1250000,13.8,3165.0,2,2,347.4,10969.0,5.65489073616248,145.048523,-37.810705,3.83684602056941,7.974224988043571,1,True
16787,16787,4,1115000,13.8,3165.0,1,2,579.0,10969.0,8.875791250091881,145.07686,-37.91524,3.82634687265596,5.273109754293683,1,True
16788,16788,6,1350000,13.8,3165.0,3,4,682.5,10969.0,9.97363769533285,145.06467,-37.92924,3.82461314806202,9.010329550937529,1,True
16789,16789,4,1230000,13.8,3165.0,3,2,391.7,10969.0,9.32266742670285,145.077,-37.9196,3.82591061087142,7.219917297243511,1,True
16790,16790,3,1165000,13.8,3165.0,1,2,645.3,10969.0,7.91598379248294,145.081081,-37.877572,3.8311978385542296,4.451839958004038,1,False
16791,16791,3,1430000,13.8,3165.0,2,3,680.1,10969.0,9.78012316195767,145.05504,-37.9292,3.82436328738808,5.048749085725755,1,False
16792,16792,3,1077000,13.8,3165.0,2,2,607.4,10969.0,6.856275470462822,145.108699,-37.8621,3.83264511324852,5.980229898503407,1,True
16793,16793,3,1280000,13.8,3165.0,2,2,335.0,10969.0,9.314573509454801,145.0816,-37.91783,3.82621051890364,5.159091021640215,1,True
16794,16794,2,690000,13.8,3165.0,2,1,212.0,10969.0,9.35006875924386,145.08243000000004,-37.91786,3.82622938108849,4.120250310270651,0,False
16796,16796,4,1595000,13.8,3165.0,1,2,581.0,10969.0,8.11642394668986,145.05996000000005,-37.91291,3.82613626862196,5.498343921395159,1,True
16797,16797,3,730000,35.2,3806.0,1,2,847.6,17093.0,33.975131512141196,145.3358,-38.03455,3.82115208409196,2.6123964869203378,0,True
16798,16798,4,710000,35.2,3806.0,2,2,642.7,17093.0,37.3060397376385,145.34785,-38.06954,3.8179565605468304,3.817330192824065,0,True
16800,16800,3,881000,13.4,3130.0,1,1,300.0,5713.0,9.92889484461009,145.14057,-37.81156,3.83852372131697,4.01243489213798,1,False
16801,16801,4,1300000,13.4,3130.0,2,2,543.0,2867.0,12.107251384094699,145.16457,-37.80651,3.8396712629650303,5.53993315024878,1,True
16802,16802,3,1000000,13.4,3130.0,1,3,541.1,4387.0,10.570932331523801,145.15483999999995,-37.84499,3.83551006355134,3.9058178702474518,1,True
16803,16803,4,880000,16.1,3088.0,2,1,742.0,1390.0,17.3976107919089,145.12075,-37.70145,3.8492087174366,4.836799879230939,1,True
16804,16804,2,625000,16.1,3088.0,2,1,189.0,1390.0,16.6009854673418,145.11795,-37.70835,3.84843012224083,3.2783287968362864,0,True
16805,16805,3,1500000,10.5,3186.0,2,2,413.5,10579.0,7.51743345107613,145.00472,-37.90596,3.8253804942547296,5.707309150789692,1,False
16806,16806,4,2020000,10.5,3186.0,3,2,449.9,10579.0,8.88156970471367,144.99692,-37.91674,3.82408719736982,7.38015372115399,1,True
16807,16807,4,3100000,10.5,3186.0,4,4,753.0,10579.0,6.77034425006544,144.99138,-37.89293,3.8263438588676,9.631466945853145,1,True
16808,16808,4,1850000,10.5,3186.0,3,3,421.0,10579.0,7.42099006099484,145.00603999999996,-37.90542,3.82546981407936,8.041707974367071,1,False
16809,16809,3,2020000,10.5,3186.0,2,2,325.2,10579.0,7.55303574617556,144.99337,-37.90217,3.8254635552529,5.693972612864897,1,True
16810,16810,4,2770000,10.5,3186.0,3,2,560.0,10579.0,9.517923372558073,144.99777,-37.92314,3.823464249004701,7.15349830711757,1,True
16811,16811,3,1200000,10.5,3186.0,1,2,566.9,10579.0,7.6878201790073,144.99313,-37.90345,3.8253280374214,4.515675632728046,1,True
16812,16812,4,1740000,10.5,3186.0,1,2,658.8,10579.0,10.482807664598802,144.99266,-37.93091,3.82254630853834,4.899666503151648,1,True
16814,16814,4,1300000,10.3,3187.0,3,2,221.0,6938.0,6.95258387165128,145.01822,-37.90381,3.82595364423788,8.312095566727807,1,True
16815,16815,3,637000,14.0,3047.0,1,5,670.0,4294.0,19.6784568652607,144.91654,-37.69215,3.84474061575156,3.0912115145748036,0,True
16816,16816,2,431000,14.0,3047.0,1,1,191.8,4294.0,19.7113488307524,144.93398,-37.68402,3.84603288078077,2.317109855456718,0,False
16817,16817,3,582000,14.0,3047.0,1,1,660.7,4294.0,20.0167878699671,144.92848,-37.68318,3.84597265941993,3.0736262894858912,0,False
16818,16818,3,1335000,14.0,3047.0,1,1,697.0,4294.0,19.6571566888496,144.92541,-37.6882,3.84537892496856,3.092335516255658,1,False
16819,16819,2,625000,14.0,3047.0,1,2,473.2,4294.0,19.6181073116133,144.91733,-37.6924,3.84473607411574,2.3208010744080294,0,False
16820,16820,3,568000,14.0,3047.0,1,2,402.1,4294.0,5.95592023191673,144.99068300000005,-37.812816,3.8351759438797,5.161630839824493,0,True
16821,16821,4,1315000,5.2,3056.0,2,2,381.9,11918.0,10.941642357921,144.96438999999995,-37.76133,3.83896409369055,5.774324860951282,1,True
16822,16822,2,505000,5.2,3056.0,1,1,342.9,11918.0,11.509704632320199,144.95935,-37.75788,3.83918138412432,2.8273501831808887,0,True
16823,16823,2,695000,5.2,3056.0,2,1,67.4,11918.0,10.7025530420834,144.97529,-37.75848,3.83954253455118,3.88542884855952,0,True
16826,16826,1,360000,4.0,3057.0,1,0,203.3,5533.0,10.2948382911492,144.97286,-37.76389,3.8389281400830297,1.9750754773140518,0,False
16827,16827,2,910000,4.0,3057.0,1,0,243.0,5533.0,10.1958861301087,144.97369,-37.76453,3.8388850596048703,2.9749362320714883,1,True
16828,16828,5,1450000,5.2,3055.0,3,1,466.0,7082.0,12.4310566209205,144.94382,-37.75692,3.8388676830631296,7.309219918122108,1,True
16829,16829,2,580000,5.2,3055.0,1,1,19.2,7082.0,11.6828026340316,144.94381,-37.76595,3.83794952860977,2.810180617671832,0,True
16831,16831,2,650000,5.2,3055.0,1,1,376.3,7082.0,10.9795051266299,144.94656,-37.77266,3.83734055266428,2.882999890548237,0,False
16832,16832,3,1230000,10.8,3105.0,1,1,757.0,4480.0,9.00558338105041,145.10131,-37.78094,3.84059554897258,4.190623713219452,1,False
16833,16833,4,1240000,10.8,3105.0,2,2,602.0,4480.0,10.1786267017058,145.0854,-37.76012,3.8422918147505896,5.954216912554691,1,False
16834,16834,4,1020000,12.1,3083.0,2,2,632.6,10175.0,17.621091408824803,145.05227,-37.68441,3.8491320416055297,4.815282535364681,1,True
16835,16835,3,1234000,12.1,3083.0,1,2,896.0,10175.0,15.949985101320904,145.0614,-37.70042,3.84773962730389,3.325683480556197,1,True
16836,16836,3,1588000,10.4,3125.0,2,2,708.0,5678.0,5.85694031256745,145.10116000000005,-37.84625,3.83396399907521,6.513208541606491,1,False
16837,16837,3,1000000,14.7,3151.0,2,2,788.0,4048.0,10.888234441609399,145.15656,-37.85985,3.834050055665831,4.821798556467079,1,False
16838,16838,3,1901000,7.7,3124.0,2,2,624.7,8920.0,3.10473052040864,145.05999,-37.823,3.8352322660814906,10.162107753185776,1,True
16839,16839,4,2600000,7.7,3124.0,3,2,748.6,8920.0,5.10588088528771,145.09277,-37.84373,3.83399760013085,9.886018737919946,1,True
16840,16840,3,905000,7.7,3124.0,2,2,128.3,8920.0,2.9337278648812206,145.06751,-37.84756,3.8329422028791296,10.697021657027618,1,True
16842,16842,5,2550000,8.4,3126.0,2,4,692.0,3265.0,4.05424325183089,145.07907,-37.83254,3.8347694867962905,11.5148661381671,1,True
16843,16843,3,1750000,8.4,3126.0,2,2,410.5,3265.0,3.78054758208396,145.07472,-37.83004,3.83490791973786,8.65718853404338,1,False
16844,16844,2,956000,1.6,3053.0,1,1,7463.8,6786.0,7.584822461216309,144.96612,-37.800847,3.83500250706217,3.4093023646294487,1,True
16846,16846,3,1077000,10.1,3163.0,2,2,116.7,7822.0,6.15665304054247,145.06265,-37.89344000000001,3.8281731613704095,6.3343684067206665,1,False
16847,16847,2,732500,10.1,3163.0,1,2,120.4,7822.0,5.6996632175514295,145.0574,-37.89068,3.828313453334701,3.969045704769541,0,False
16848,16848,3,700000,14.8,3023.0,2,3,660.0,7719.0,28.772185611071,144.73543,-37.73881,3.83518796697617,3.4270685631335516,0,True
16849,16849,3,682500,31.2,3197.0,2,2,255.5,1989.0,27.4908436051254,145.12842,-38.07888,3.81125757900442,3.474181112361585,0,True
16850,16850,2,1160000,7.8,3161.0,1,1,218.9,6923.0,3.77332624264486,145.03568,-37.87655,3.8291681792560297,5.20179175487291,1,True
16852,16852,5,2450000,8.7,3162.0,4,2,554.0,5051.0,6.27046956116028,145.01657,-37.89718,3.82657944469747,11.288096422572666,1,True
16854,16854,3,710000,27.0,3196.0,1,1,650.0,2076.0,24.135496268843998,145.1346,-38.04513,3.81480100081141,2.892982293210216,0,True
16855,16855,3,710000,27.0,3196.0,1,1,650.0,2076.0,16.143086894082902,144.85138,-37.8419,3.8278041007454697,3.3112950519744064,0,True
16856,16856,2,681000,17.9,3192.0,1,1,246.9,9758.0,13.2319841074868,145.05829,-37.96031,3.821314683678819,2.674690809012349,0,True
16857,16857,2,955000,17.9,3192.0,2,1,836.0,9758.0,14.8890300697771,145.07201,-37.97342,3.82035671266902,3.4104480920186537,1,False
16858,16858,3,1230000,17.9,3192.0,1,1,584.0,9758.0,13.768266039626901,145.06658000000004,-37.96402,3.8211596137606096,3.512224850054172,1,True
16859,16859,5,883300,17.5,3169.0,2,2,402.0,2727.0,13.1571888980096,145.11108000000004,-37.94452,3.82429610389063,6.254673637847352,1,False
16860,16860,3,790000,17.5,3169.0,1,2,532.0,2727.0,12.2659122879291,145.10583,-37.93765,3.82485024770907,3.6741072229018887,0,False
16861,16861,2,753000,16.7,3168.0,1,1,418.6,5837.0,10.5815689042453,145.12367,-37.90678,3.82843570464176,2.928114598358879,0,True
16862,16862,2,615000,16.7,3168.0,1,1,710.3,5837.0,8.7111860561827,145.143245,-37.846197,3.83437373572508,3.1912269694025017,0,True
16864,16864,3,1457500,3.6,3068.0,3,1,43455.7,2954.0,6.526317071279559,145.00448,-37.7889,3.83722415841689,7.364961863710133,1,True
16865,16865,3,1330000,3.6,3068.0,2,1,355.2,2954.0,6.20604332506464,145.00172,-37.79318,3.83671657161424,6.306643090352992,1,False
16866,16866,2,1310000,3.6,3068.0,1,0,146.0,2954.0,6.41169284285313,144.99642,-37.79346,3.83654791067026,3.717597840265857,1,True
16867,16867,5,3900000,3.6,3068.0,2,0,557.4,2954.0,6.81428465731472,145.00091,-37.78736,3.8372860660284314,8.399123753062575,1,True
16868,16868,3,880000,6.7,3058.0,1,1,379.0,11204.0,13.5475134557701,144.95141,-37.73999,3.84079089581105,3.5340072493721277,1,True
16869,16869,2,630000,6.7,3058.0,1,2,71.8,11204.0,4.87889146316368,145.016571,-37.801916,3.83645509018248,4.358430610916002,0,False
16871,16871,5,1500000,6.7,3058.0,3,4,900.0,11204.0,11.834691213984199,144.95991,-37.75402,3.83958873783507,7.454641319539231,1,True
16872,16872,4,1085000,6.7,3058.0,2,1,430.0,11204.0,11.435361978942304,144.97648999999996,-37.7505,3.8403859551529114,5.6697382221551,1,True
16873,16873,3,1010000,6.7,3058.0,1,1,385.1,11204.0,13.8364346186868,144.95583,-37.73479,3.84143730493796,3.5056224194252845,1,True
16874,16874,3,864000,6.7,3058.0,1,3,478.3,3445.0,15.334224699923599,144.95396000000005,-37.7202,3.8428735796734905,3.3736432452772562,0,True
16876,16876,4,640000,20.6,3064.0,2,2,480.0,15510.0,27.826662144725,144.92138,-37.60859,3.853411680682521,4.153798213936639,0,True
16878,16878,3,582500,20.6,3064.0,1,0,947.0,15510.0,28.60366021835,144.94021999999995,-37.59604,3.85519911139577,2.7464574621410995,0,False
16879,16879,4,480000,20.6,3064.0,2,2,312.0,15510.0,32.13696859063049,144.91693999999995,-37.56857,3.857398351867,3.981407072319386,0,False
16880,16880,2,358000,20.6,3064.0,1,2,360.5,15510.0,30.7981206154594,144.90791000000004,-37.58403,3.85557136900966,2.0154190095053863,0,True
16882,16882,3,485000,20.6,3064.0,2,1,321.0,15510.0,32.4021236509356,144.90524,-37.56937,3.85700478874147,3.3100011900870725,0,True
16885,16885,3,545000,34.7,3977.0,2,2,597.7,7680.0,37.07432384551,145.29062,-38.10818,3.81258354505516,3.186594401784637,0,True
16886,16886,4,1152000,23.0,3136.0,2,2,1880.0,11925.0,22.0388451142256,145.27723999999995,-37.79325,3.84399965602323,4.466981747977523,1,False
16887,16887,3,475000,14.0,3047.0,1,2,560.0,2246.0,21.1057861893025,144.92526,-37.67345,3.84688049541521,3.020232079622295,0,True
16889,16889,3,789000,24.7,3175.0,1,1,782.7,10894.0,23.0060017350792,145.22214,-37.98723,3.82291996547261,2.937200131792154,0,True
16891,16891,3,740000,21.8,3089.0,2,2,568.6,4258.0,20.1315390013392,145.15018,-37.68602,3.8515656468897497,3.83471760680659,0,True
16892,16892,3,871000,22.2,3172.0,2,2,534.0,3940.0,17.259265009340197,145.12493999999995,-37.98068,3.8210200554597793,4.041964329370535,1,True
16893,16893,4,970000,22.2,3172.0,2,2,364.0,3940.0,16.2743109234314,145.12948,-37.96853,3.82236236167163,4.952527510374188,1,False
16894,16894,2,430000,1.4,3008.0,1,1,907.1,4707.0,6.83613434615899,144.969697,-37.808994,3.83435877877452,3.5936295482769296,0,True
16895,16895,4,1200000,12.4,3108.0,2,1,650.0,9028.0,10.797685230403,145.13724,-37.78911,3.84071601580455,5.8064666182237605,1,True
16897,16897,4,980000,14.3,3109.0,3,2,398.7,10999.0,11.708911288654196,145.1562,-37.79953,3.8401588591180897,6.55113879629242,1,True
16898,16898,3,920000,14.3,3109.0,2,2,252.1,10999.0,11.859965635283801,145.15811000000005,-37.79959,3.84020329321032,4.6551318615897515,1,False
16899,16899,4,1320000,14.3,3109.0,3,2,654.0,10999.0,11.057125235898097,145.14671,-37.79739,3.84012520441226,6.707279380311962,1,True
16900,16900,3,900000,14.3,3109.0,2,2,367.1,10999.0,13.9218156513846,145.16777,-37.77474,3.84298528593446,4.3717915691438725,1,True
16901,16901,3,1408000,14.3,3109.0,1,2,656.0,10999.0,12.8792652564535,145.15861,-37.78081,3.8421254070518898,3.6039572204595793,1,True
16902,16902,5,1900000,16.1,3111.0,3,4,2018.6,4790.0,13.3910666536523,145.175223,-37.801218,3.84059220376423,7.099655915778775,1,True
16903,16903,4,1200000,16.1,3111.0,2,2,375.0,4790.0,14.7405276210894,145.17933,-37.77559,3.8432048314798,5.134730937196824,1,True
16904,16904,3,988000,16.1,3111.0,2,2,243.0,4790.0,14.1480747704794,145.17682,-37.78298,3.84238670427796,4.345191214652096,1,True
16905,16905,3,472000,25.9,3754.0,2,2,310.5,7254.0,29.0937216205057,145.11762,-37.58883,3.8606580731563103,3.415768863691204,0,True
16906,16906,3,457000,28.8,3177.0,1,2,649.8,3533.0,23.8051953891817,145.234462,-37.98913,3.82293999863818,2.905558277570881,0,False
16907,16907,3,451000,28.8,3177.0,1,2,602.3,3533.0,24.5804872008525,145.23478,-37.99729,3.8222404808342896,2.8764758844997345,0,False
16908,16908,3,1925000,8.9,3084.0,2,2,780.0,1651.0,8.63469438981322,145.05332,-37.76617,3.840826856416741,5.340471215941771,1,True
16910,16910,3,995000,27.0,3196.0,2,2,594.3,2546.0,22.815877962944302,145.11459,-38.03816,3.81497396298875,3.681242167685724,1,True
16911,16911,4,2350000,7.2,3185.0,2,1,387.5,4898.0,5.029277790526192,145.00145,-37.87937,3.82797945161179,8.553031923510911,1,False
16912,16912,4,2350000,7.2,3185.0,2,1,424.3,4898.0,12.443143653369301,144.92539,-37.7716,3.83688776752904,5.479801786314696,1,True
16913,16913,2,566000,7.2,3185.0,1,2,1006.0,4898.0,5.5792709893850985,145.00025,-37.88472,3.82740719741363,4.018337248416815,0,True
16914,16914,1,330000,7.2,3185.0,1,1,699.1,4898.0,4.6727401514761295,145.002891,-37.87266500000001,3.82847444953442,2.986984376203326,0,True
16915,16915,4,2410000,7.2,3185.0,2,1,390.0,4898.0,5.5535245248808005,145.00795,-37.88785,3.8272942381264703,8.058356532585226,1,True
16916,16916,3,810000,18.0,3095.0,2,2,868.0,6990.0,18.8749827343357,145.16345,-37.70659000000001,3.84981643792239,3.9188436847421872,0,True
16917,16917,3,810000,18.0,3095.0,2,2,868.0,6990.0,25.1537559521038,144.9166,-37.63628,3.85044961935664,3.569891368632528,0,True
16918,16918,3,901000,18.0,3095.0,1,1,912.3,2346.0,19.0120123673793,145.14707,-37.69629000000001,3.8504338225326697,3.1273746347816602,1,False
16920,16920,2,521000,7.2,3184.0,1,1,1460.8,8989.0,5.267185616198,144.9908,-37.87475,3.82816520241058,4.1575511018395375,0,True
16922,16922,3,600000,19.6,3076.0,2,3,550.5,10926.0,23.868053145514306,145.012,-37.62828,3.85380357539595,3.6289289606872135,0,True
16923,16923,3,631000,19.6,3076.0,2,2,493.5,10926.0,23.265124975493396,145.01277,-37.63368,3.8532710593277097,3.658432927282612,0,False
16924,16924,3,678000,19.6,3076.0,1,2,553.0,10926.0,20.608548212284397,145.02621000000005,-37.65701,3.8512407118887,3.0440302262216066,0,True
16925,16925,4,681000,19.6,3076.0,2,2,647.0,10926.0,22.369709750714502,145.06141000000005,-37.64213,3.85369823652381,4.445562918050276,0,False
16926,16926,2,485000,7.5,3040.0,1,1,298.5,9264.0,15.364216342243099,144.90472,-37.75031,3.83850410764839,2.5284228145886747,0,False
16927,16927,2,491000,7.5,3040.0,1,1,664.9,9264.0,15.259347464191404,144.90646999999996,-37.75018,3.83856368366985,2.5347772231966346,0,True
16929,16929,4,2053000,7.5,3040.0,2,2,828.7,9264.0,16.178264841528403,144.89491999999996,-37.74807,3.8384722715624906,4.963058546439132,1,False
16930,16930,2,580000,5.7,3078.0,1,1,114.0,2970.0,6.793978267381152,145.01054,-37.78445,3.8378364644715,3.605231248315522,0,False
